O96607	234.409573013	46.8819146026	187.52765841	117.204786506	70.3228719039	257.850530314	93.7638292052	Homer
Q9VM94	232.755817318	46.5511634637	186.204653855	116.377908659	69.8267451955	256.03139905	93.1023269274	Homer_isoform_B
P29844	110.805719928	0.0	110.805719928	55.4028599641	0.0	110.805719928	27.701429982	Heat_shock_70_kDa_protein_cognate_3
Q0E8S7	34.8979015817	34.8979015817	0.0	17.4489507909	52.3468523726	52.3468523726	34.8979015817	Homer_isoform_C
P11147	70.3538060134	0.0	70.3538060134	35.1769030067	0.0	70.3538060134	17.5884515033	Heat_shock_70_kDa_protein_cognate_4
P49847	76.2253656409	0.0	76.2253656409	38.1126828204	0.0	76.2253656409	19.0563414102	Transcription_initiation_factor_TFIID_subunit_6
E1JHA4	89.4379815909	0.0	89.4379815909	44.7189907955	0.0	89.4379815909	22.3594953977	Heterogeneous_nuclear_ribonucleoprotein_at_27C_isoform_D
E1JJD4	20.0508861082	0.0	20.0508861082	10.0254430541	0.0	20.0508861082	5.01272152706	CG4857_isoform_D
E1JJD6	23.0420178155	0.0	23.0420178155	11.5210089078	0.0	23.0420178155	5.76050445388	CG4857_isoform_E
E1JJD7	23.0420178155	0.0	23.0420178155	11.5210089078	0.0	23.0420178155	5.76050445388	CG4857_isoform_F
P21187	57.2544291434	0.0	57.2544291434	28.6272145717	0.0	57.2544291434	14.3136072858	Polyadenylate-binding_protein
P48809	89.4379815909	0.0	89.4379815909	44.7189907955	0.0	89.4379815909	22.3594953977	Heterogeneous_nuclear_ribonucleoprotein_27C
Q26365	0.0	0.0	0.0	0.0	58.5227199118	58.5227199118	29.2613599559	ADPATP_carrier_protein
Q26365-2	0.0	0.0	0.0	0.0	60.8455299341	60.8455299341	30.4227649671	Isoform_A_of_ADPATP_carrier_protein
Q9W4M7	20.0508861082	0.0	20.0508861082	10.0254430541	0.0	20.0508861082	5.01272152706	CG4857_isoform_B
A4V201	32.6136210357	0.0	32.6136210357	16.3068105178	0.0	32.6136210357	8.15340525892	TBP-associated_factor_4_isoform_D
A4V3Q6	19.7579796351	0.0	19.7579796351	9.87898981757	19.7579796351	39.5159592703	14.8184847263	Elongation_factor_1-alpha
B7Z060	25.6145369653	0.0	25.6145369653	12.8072684826	0.0	25.6145369653	6.40363424132	TBP-associated_factor_4_isoform_E
E1JI11	30.2239922674	0.0	30.2239922674	15.1119961337	0.0	30.2239922674	7.55599806686	TBP-associated_factor_4_isoform_F
E1JIJ9	21.477100688	7.15903356265	14.3180671253	10.738550344	0.0	21.477100688	5.36927517199	FI20162p1
E1JJ72	12.7445547687	0.0	12.7445547687	6.37227738433	0.0	12.7445547687	3.18613869217	TBP-associated_factor_1_isoform_D
P05303	19.7579796351	0.0	19.7579796351	9.87898981757	19.7579796351	39.5159592703	14.8184847263	Elongation_factor_1-alpha_2
P08736	19.8975670423	0.0	19.8975670423	9.94878352116	19.8975670423	39.7951340846	14.9231752817	Elongation_factor_1-alpha_1
P20193	21.4463757992	7.14879193307	14.2975838661	10.7231878996	0.0	21.4463757992	5.3615939498	Protein_suppressor_of_variegation_3-7
P47825	30.2239922674	0.0	30.2239922674	15.1119961337	0.0	30.2239922674	7.55599806686	Transcription_initiation_factor_TFIID_subunit_4
P47825-2	32.6136210357	0.0	32.6136210357	16.3068105178	0.0	32.6136210357	8.15340525892	Isoform_C_of_Transcription_initiation_factor_TFIID_subunit_4
P51123	12.5445030552	0.0	12.5445030552	6.27225152759	0.0	12.5445030552	3.1361257638	Transcription_initiation_factor_TFIID_subunit_1
P51123-2	12.9277378823	0.0	12.9277378823	6.46386894115	0.0	12.9277378823	3.23193447057	Isoform_A_of_Transcription_initiation_factor_TFIID_subunit_1
P51123-3	12.7219404078	0.0	12.7219404078	6.36097020392	0.0	12.7219404078	3.18048510196	Isoform_C_of_Transcription_initiation_factor_TFIID_subunit_1
Q24325	21.5219409072	0.0	21.5219409072	10.7609704536	0.0	21.5219409072	5.38048522681	Transcription_initiation_factor_TFIID_subunit_2
Q5D862	4.03372512546	0.0	4.03372512546	2.01686256273	4.03372512546	4.03372512546	3.0252938441	Tax_Id=9606_Gene_Symbol=FLG2 Filaggrin-2
Q9VAD3	2.35460431017	0.0	2.35460431017	1.17730215509	2.35460431017	2.35460431017	1.76595323263	CG15523_isoform_A
Q9VH60	8.03082094869	0.0	8.03082094869	4.01541047435	8.03082094869	8.03082094869	6.02311571152	CG9461
A8DZ29	9.47978071793	0.0	9.47978071793	4.73989035896	0.0	9.47978071793	2.36994517948	Eukaryotic_translation_initiation_factor_4G_isoform_B
B7Z120	14.9437746263	0.0	14.9437746263	7.47188731315	0.0	14.9437746263	3.73594365657	Tousled-like_kinase_isoform_I
B7Z126	12.3401996834	0.0	12.3401996834	6.17009984168	0.0	12.3401996834	3.08504992084	Tousled-like_kinase_isoform_G
O61380	10.8807571778	0.0	10.8807571778	5.44037858891	0.0	10.8807571778	2.72018929446	Eukaryotic_translation_initiation_factor_4G_isoform_A
Q02748	0.0	0.0	0.0	0.0	21.8191256771	21.8191256771	10.9095628385	Eukaryotic_initiation_factor_4A
Q1RL19	14.7654967955	0.0	14.7654967955	7.38274839776	0.0	14.7654967955	3.69137419888	LD15160p
Q27272	68.3100351086	0.0	68.3100351086	34.1550175543	0.0	68.3100351086	17.0775087771	Transcription_initiation_factor_TFIID_subunit_9
Q7K284	0.0	0.0	0.0	0.0	21.3936299936	21.3936299936	10.6968149968	Protein_CLP1_homolog
Q8IQU2	29.5860277888	0.0	29.5860277888	14.7930138944	0.0	29.5860277888	7.3965069472	CG8765_isoform_B
Q8IRT7	14.7764151707	0.0	14.7764151707	7.38820758534	0.0	14.7764151707	3.69410379267	Tousled-like_kinase_isoform_C
Q8IRT8	12.4833774506	0.0	12.4833774506	6.24168872529	0.0	12.4833774506	3.12084436264	Tousled-like_kinase_isoform_B
Q9V4D4	12.9545005756	0.0	12.9545005756	6.47725028778	0.0	12.9545005756	3.23862514389	Bip2
Q9VW28	25.6713974384	0.0	25.6713974384	12.8356987192	0.0	25.6713974384	6.41784935961	CG8765_isoform_A
Q9VXN3	44.0951538647	0.0	44.0951538647	22.0475769323	0.0	44.0951538647	11.0237884662	CG8578
Q9W4Q4	14.6361993444	0.0	14.6361993444	7.31809967218	0.0	14.6361993444	3.65904983609	BcDNA.GH07910
A4V1F9	11.6647676765	0.0	11.6647676765	5.83238383826	0.0	11.6647676765	2.91619191913	Ubiquitin-63E_isoform_C
B7Z0V1	19.4832087415	0.0	19.4832087415	9.74160437075	0.0	19.4832087415	4.87080218537	TBP-associated_factor_7_isoform_B
E1JH02	7.43698338965	0.0	7.43698338965	3.71849169482	0.0	7.43698338965	1.85924584741	Lingerer_isoform_E
E1JIF4	7.1991377925	0.0	7.1991377925	3.59956889625	0.0	7.1991377925	1.79978444812	Pif1A_isoform_C
P0CG69	11.6647676765	0.0	11.6647676765	5.83238383826	0.0	11.6647676765	2.91619191913	Polyubiquitin
P84040	88.0561780875	0.0	88.0561780875	44.0280890438	0.0	88.0561780875	22.0140445219	Histone_H4
Q7KSN0	8.35000366266	0.0	8.35000366266	4.17500183133	0.0	8.35000366266	2.08750091566	MBD-R2_isoform_A
Q86B87-3	15.5927177581	0.0	15.5927177581	7.79635887905	0.0	15.5927177581	3.89817943952	Isoform_N_of_Modifier_of_mdg4
Q86BA1	1.90582715291	0.0	1.90582715291	0.952913576455	0.0	1.90582715291	0.476456788227	Protein-methionine_sulfoxide_oxidase_Mical
Q86S05	7.17414220522	0.0	7.17414220522	3.58707110261	0.0	7.17414220522	1.7935355513	Protein_lingerer
Q86S05-2	7.36671299562	0.0	7.36671299562	3.68335649781	0.0	7.36671299562	1.84167824891	Isoform_A_of_Protein_lingerer
Q86S05-3	7.43698338965	0.0	7.43698338965	3.71849169482	0.0	7.43698338965	1.85924584741	Isoform_B_of_Protein_lingerer
Q8SWR8	8.51150493279	0.0	8.51150493279	4.25575246639	0.0	8.51150493279	2.1278762332	Ataxin-2_homolog
Q8SWR8-2	10.3521526263	0.0	10.3521526263	5.17607631313	0.0	10.3521526263	2.58803815656	Isoform_A_of_Ataxin-2_homolog
Q8SWR8-3	8.98294569695	0.0	8.98294569695	4.49147284847	0.0	8.98294569695	2.24573642424	Isoform_C_of_Ataxin-2_homolog
Q9V3P0	46.07018931	0.0	46.07018931	23.035094655	0.0	46.07018931	11.5175473275	Peroxiredoxin_1
Q9V3Q4	37.4407668442	0.0	37.4407668442	18.7203834221	0.0	37.4407668442	9.36019171104	GH25379p
Q9VGA4	7.68935511539	0.0	7.68935511539	3.8446775577	0.0	7.68935511539	1.92233877885	MBD-R2_isoform_B
Q9VHL3	14.1642875455	0.0	14.1642875455	7.08214377273	0.0	14.1642875455	3.54107188637	Pif1A_isoform_D
Q9VHY5	18.1777886486	0.0	18.1777886486	9.08889432431	0.0	18.1777886486	4.54444716215	Transcription_initiation_factor_TFIID_subunit_7
Q9VK63	11.2334083277	0.0	11.2334083277	5.61670416383	0.0	11.2334083277	2.80835208191	CG5776
Q9VNB9	56.7322576228	0.0	56.7322576228	28.3661288114	0.0	56.7322576228	14.1830644057	RE17737p
Q9VYR0	42.1715191068	0.0	42.1715191068	21.0857595534	0.0	42.1715191068	10.5428797767	Protein_LSM12_homolog_A
Q9W418	16.6735130418	0.0	16.6735130418	8.33675652089	0.0	16.6735130418	4.16837826044	GH17761p
Q9XZ21	7.19756811246	0.0	7.19756811246	3.59878405623	0.0	7.19756811246	1.79939202812	Something_that_sticks_like_glue
